# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       5.718108838624e+13       2.312007878206e-25       8.107235771604e-09       7.053531001245e+21       1.415189798879e+04       2.474926306614e-10       8.092209297302e+17       4.680424144576e-09       2.941634712878e+43       4.656185356627e+32       2.080251513049e+19       2.498538086035e+33       1.558470555082e+14       0.000000000000e+00       6.090965652251e+19       6.487917111787e+14       2.211465257031e+06       3.530299370118e-08       2.033595245378e+43       4.975229958553e+43       4.975229958553e+43       1.658409986085e+43      -8.182877646968e+51       1.148087920894e-05       9.443343559126e-01 
       5.656974156908e+13       2.362249442488e-25       8.194547262974e-09       6.903512793017e+21       1.415189798879e+04       2.501672731086e-10       8.005692119379e+17       4.731005291396e-09       2.817836892574e+43       4.508432714155e+32       2.014239824399e+19       2.419253097090e+33       1.541808297671e+14       0.000000000000e+00       5.929466143133e+19       6.315892594071e+14       2.188235757963e+06       3.530299370118e-08       1.948011995474e+43       4.765848888335e+43       4.765848888335e+43       1.588616296016e+43      -7.754698974080e+51       1.159741737956e-05       9.348450882113e-01 
       5.596493091520e+13       2.413582792237e-25       8.283677743748e-09       6.756685250967e+21       1.415189798879e+04       2.528708203041e-10       7.920099932618e+17       4.782133066568e-09       2.699249066647e+43       4.365368640048e+32       1.950322855071e+19       2.342484023154e+33       1.525324183382e+14       0.000000000000e+00       5.772248728650e+19       6.148429237367e+14       2.165219352798e+06       3.530299370118e-08       1.866030491139e+43       4.565279558063e+43       4.565279558063e+43       1.521759852595e+43      -7.348925252582e+51       1.171395555018e-05       9.255446315269e-01 
       5.536658654378e+13       2.466031650986e-25       8.372808224522e-09       6.612980514328e+21       1.415189798879e+04       2.556035846205e-10       7.835422847552e+17       4.833813377426e-09       2.585651974035e+43       4.226844354066e+32       1.888434134275e+19       2.268151027825e+33       1.509016307630e+14       0.000000000000e+00       5.619199870818e+19       5.985406104360e+14       2.142466970101e+06       3.530299370118e-08       1.787499153984e+43       4.373151128288e+43       4.373151128288e+43       1.457717042673e+43      -6.964384117108e+51       1.183049372080e-05       9.164274061084e-01 
       5.477463932109e+13       2.519620261506e-25       8.463757694699e-09       6.472332165631e+21       1.415189798879e+04       2.583658818059e-10       7.751651080449e+17       4.886052195261e-09       2.476835581215e+43       4.092715797147e+32       1.828509300511e+19       2.196176808111e+33       1.492882786155e+14       0.000000000000e+00       5.470209041993e+19       5.826705464260e+14       2.119918783596e+06       3.530299370118e-08       1.712272784751e+43       4.189108366226e+43       4.189108366226e+43       1.396369455322e+43      -6.599964547685e+51       1.194703189143e-05       9.074880499413e-01 
       5.418902085255e+13       2.574373389297e-25       8.554707164876e-09       6.334675200010e+21       1.415189798879e+04       2.611580310207e-10       7.668774952177e+17       4.938855555768e-09       2.372598693860e+43       3.962843481594e+32       1.770486034631e+19       2.126486514044e+33       1.476921754885e+14       0.000000000000e+00       5.325168645202e+19       5.672212707945e+14       2.097631221244e+06       3.530299370118e-08       1.640212294851e+43       4.012810988963e+43       4.012810988963e+43       1.337603662903e+43      -6.254613659762e+51       1.206357006206e-05       8.987214081811e-01 
       5.360966347481e+13       2.630316342350e-25       8.647475624457e-09       6.199945995156e+21       1.415189798879e+04       2.639803548746e-10       7.586784887090e+17       4.992229560007e-09       2.272748584847e+43       3.837092346006e+32       1.714303995034e+19       2.059007670836e+33       1.461131369633e+14       0.000000000000e+00       5.183973936288e+19       5.521816265024e+14       2.075543772539e+06       3.530299370118e-08       1.571184449194e+43       3.843933034285e+43       3.843933034285e+43       1.281311011347e+43      -5.927333662210e+51       1.218010823269e-05       8.901225232935e-01 
       5.303650024796e+13       2.687474974647e-25       8.740244084038e-09       6.068082281913e+21       1.415189798879e+04       2.668331794637e-10       7.505671411916e+17       5.046180374844e-09       2.177100637917e+43       3.715331614827e+32       1.659904754913e+19       1.993670103507e+33       1.445509805968e+14       0.000000000000e+00       5.046522948411e+19       5.375407523423e+14       2.053699033646e+06       3.530299370118e-08       1.505061619852e+43       3.682162258006e+43       3.682162258006e+43       1.227387419257e+43      -5.617178974490e+51       1.229664640333e-05       8.816866256558e-01 
       5.246946494773e+13       2.745875704550e-25       8.834831533022e-09       5.939023115496e+21       1.415189798879e+04       2.697168344081e-10       7.425425154668e+17       5.100714233872e-09       2.085478006332e+43       3.597434662343e+32       1.607231741490e+19       1.930405863910e+33       1.430055258941e+14       0.000000000000e+00       4.912716418297e+19       5.232880750829e+14       2.032075523264e+06       3.530299370118e-08       1.441721550079e+43       3.527199556640e+43       3.527199556640e+43       1.175733185470e+43      -5.323253494672e+51       1.241318457397e-05       8.734091247737e-01 
       5.190849205793e+13       2.805545523775e-25       8.929418982007e-09       5.812708847330e+21       1.415189798879e+04       2.726316528902e-10       7.346036843558e+17       5.155837438027e-09       1.997711285894e+43       3.483278880996e+32       1.556230177188e+19       1.869149160066e+33       1.414765942908e+14       0.000000000000e+00       4.782457714611e+19       5.094133018392e+14       2.010669717040e+06       3.530299370118e-08       1.381047128267e+43       3.378758414383e+43       3.378758414383e+43       1.126252804720e+43      -5.044708010414e+51       1.252972274461e-05       8.652856009331e-01 
       5.135351676279e+13       2.866512009724e-25       9.025825420395e-09       5.689081097474e+21       1.415189798879e+04       2.755779716930e-10       7.267497305927e+17       5.211556356312e-09       1.913638201732e+43       3.372745553882e+32       1.506847022661e+19       1.809836287742e+33       1.399640091321e+14       0.000000000000e+00       4.655652768170e+19       4.959064126390e+14       1.989496997365e+06       3.530299370118e-08       1.322926171417e+43       3.236564373363e+43       3.236564373363e+43       1.078854791050e+43      -4.780737745405e+51       1.264626091525e-05       8.573117973290e-01 
       5.080447493954e+13       2.928803341300e-25       9.124050848186e-09       5.568082727643e+21       1.415189798879e+04       2.785561312391e-10       7.189797467185e+17       5.267877426628e-09       1.833103308263e+43       3.265719731282e+32       1.459030921637e+19       1.752405564205e+33       1.384675956503e+14       0.000000000000e+00       4.532210003969e+19       4.827576531826e+14       1.968525637347e+06       3.530299370118e-08       1.267251217716e+43       3.100354526187e+43       3.100354526187e+43       1.033451508660e+43      -4.530580034197e+51       1.276279908588e-05       8.494836126455e-01 
       5.026130315096e+13       2.992448306411e-25       9.222276275977e-09       5.449657814799e+21       1.415189798879e+04       2.815664756301e-10       7.112928349760e+17       5.324807156349e-09       1.755957701787e+43       3.162090111129e+32       1.412732147510e+19       1.696797264071e+33       1.369871809488e+14       0.000000000000e+00       4.412040275120e+19       4.699575278062e+14       1.947791588986e+06       3.530299370118e-08       1.213919327851e+43       2.969877029839e+43       2.969877029839e+43       9.899590098794e+42      -4.293512118710e+51       1.287933725652e-05       8.417970939916e-01 
       4.972393863805e+13       3.057476322787e-25       9.322320693173e-09       5.333751625305e+21       1.415189798879e+04       2.846093526863e-10       7.036881072067e+17       5.382352123300e-09       1.682058745171e+43       3.061748923254e+32       1.367902551626e+19       1.642953557195e+33       1.355225939761e+14       0.000000000000e+00       4.295056798377e+19       4.574967926142e+14       1.927249006135e+06       3.530299370118e-08       1.162831894678e+43       2.844890640044e+43       2.844890640044e+43       9.482968799498e+42      -4.068849060024e+51       1.299587542716e-05       8.342484302851e-01 
       4.919231931283e+13       3.123917442507e-25       9.422365110368e-09       5.220310589628e+21       1.415189798879e+04       2.876851139869e-10       6.961646847473e+17       5.440518976248e-09       1.611269804123e+43       2.964591817309e+32       1.324495513211e+19       1.590818448529e+33       1.340736655134e+14       0.000000000000e+00       4.181175091572e+19       4.453664488153e+14       1.906942494182e+06       3.530299370118e-08       1.113894460907e+43       2.725164265218e+43       2.725164265218e+43       9.083880883432e+42      -3.855941759455e+51       1.311241359780e-05       8.268339459055e-01 
       4.866638375110e+13       3.191802376114e-25       9.524228516966e-09       5.109282277580e+21       1.415189798879e+04       2.907941149104e-10       6.887216983290e+17       5.499314435970e-09       1.543459994564e+43       2.870517754250e+32       1.282465890885e+19       1.540337719894e+33       1.326402281470e+14       0.000000000000e+00       4.070312912493e+19       4.335577362110e+14       1.886821942265e+06       3.530299370118e-08       1.067016544452e+43       2.610476539199e+43       2.610476539199e+43       8.701588463388e+42      -3.654175083167e+51       1.322895176845e-05       8.195500947771e-01 
       4.814607118538e+13       3.261162496284e-25       9.627910912968e-09       5.000615374085e+21       1.415189798879e+04       2.939367146761e-10       6.813582879765e+17       5.558745295723e-09       1.478503940634e+43       2.779428901258e+32       1.241769975722e+19       1.491458873590e+33       1.312221162568e+14       0.000000000000e+00       3.962390199597e+19       4.220621268820e+14       1.866925016137e+06       3.530299370118e-08       1.022111471143e+43       2.500615411953e+43       2.500615411953e+43       8.335384705921e+42      -3.462966084925e+51       1.334548993909e-05       8.123934546629e-01 
       4.763132149787e+13       3.332029861320e-25       9.731593308970e-09       4.894259655463e+21       1.415189798879e+04       2.971132763852e-10       6.740736029092e+17       5.618818422291e-09       1.416281542876e+43       2.691230530002e+32       1.202365445790e+19       1.444131077802e+33       1.298191659908e+14       0.000000000000e+00       3.857329014105e+19       4.108713190191e+14       1.847226871155e+06       3.530299370118e-08       9.790962144622e+42       2.395377757510e+43       2.395377757510e+43       7.984592524461e+42      -3.281762321839e+51       1.346202810974e-05       8.053607218459e-01 
       4.712207521353e+13       3.404437224246e-25       9.837094694376e-09       4.790165966220e+21       1.415189798879e+04       3.003241670631e-10       6.668668014421e+17       5.679540756610e-09       1.356677756187e+43       2.605830918120e+32       1.164211322140e+19       1.398305113740e+33       1.284312152501e+14       0.000000000000e+00       3.755053483770e+19       3.999772309342e+14       1.827732512329e+06       3.530299370118e-08       9.378912420406e+42       2.294568998393e+43       2.294568998393e+43       7.648563327424e+42      -3.110040258242e+51       1.357856628039e-05       7.984487060179e-01 
       4.661827349319e+13       3.478418049798e-25       9.944415069185e-09       4.688286196323e+21       1.415189798879e+04       3.035697577015e-10       6.597370508892e+17       5.740919314627e-09       1.299582377098e+43       2.523141253836e+32       1.127267926191e+19       1.353933324450e+33       1.270581036688e+14       0.000000000000e+00       3.655489748070e+19       3.893719952221e+14       1.808446995338e+06       3.530299370118e-08       8.984203686046e+42       2.198002745864e+43       2.198002745864e+43       7.326675819010e+42      -2.947303753084e+51       1.369510445104e-05       7.916543254612e-01 
