# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       8.065578922741e+13       1.162045278020e-25       5.748006515205e-09       1.403372089259e+22       1.415189798879e+04       1.754604117615e-10       1.141432501352e+18       3.318196365693e-09       1.164451092389e+44       1.306711291147e+33       5.838015311520e+19       7.011894240284e+33       2.198273523026e+14       0.000000000000e+00       1.858777424711e+21       2.556834619273e+17      -5.638979140714e+05       3.530299370118e-08       8.050021284391e+43       1.969453220911e+44       1.969453220911e+44       6.564844069427e+43      -4.569005660037e+52       7.751657749805e-06       1.398641299539e+00 
       7.979346461238e+13       1.187297342355e-25       5.809852154925e-09       1.373524433344e+22       1.415189798879e+04       1.773566050496e-10       1.129228971367e+18       3.354055974187e-09       1.115445515164e+44       1.265246007567e+33       5.652760188926e+19       6.789388943914e+33       2.174770865791e+14       0.000000000000e+00       1.809492687489e+21       2.489041175767e+17      -5.440714643413e+05       3.530299370118e-08       7.711238537489e+43       1.886569368994e+44       1.886569368994e+44       6.288564563044e+43      -4.329927078597e+52       7.868195920388e-06       1.377925610716e+00 
       7.894035946874e+13       1.213098151992e-25       5.871697794646e-09       1.344311593079e+22       1.415189798879e+04       1.792732904187e-10       1.117155914400e+18       3.390303115974e-09       1.068502323054e+44       1.225096523241e+33       5.473383684083e+19       6.573944308360e+33       2.151519485240e+14       0.000000000000e+00       1.761514715286e+21       2.423045248197e+17      -5.253280681519e+05       3.530299370118e-08       7.386713361536e+43       1.807173659286e+44       1.807173659286e+44       6.023912197359e+43      -4.103358564413e+52       7.984734090972e-06       1.357814617910e+00 
       7.809637522728e+13       1.239459631417e-25       5.935362423770e-09       1.315720066869e+22       1.415189798879e+04       1.812106893259e-10       1.105211935511e+18       3.426941979096e-09       1.023534721195e+44       1.186221084502e+33       5.299699253452e+19       6.365336280839e+33       2.128516694876e+14       0.000000000000e+00       1.714808859756e+21       2.358799176153e+17      -5.071293027309e+05       3.530299370118e-08       7.075845730907e+43       1.731119294361e+44       1.731119294361e+44       5.770397647618e+43      -3.888645513540e+52       8.101272261556e-06       1.338282225163e+00 
       7.726141437266e+13       1.266393964495e-25       5.999027052894e-09       1.287736640280e+22       1.415189798879e+04       1.831690256217e-10       1.093395654672e+18       3.463976796876e-09       9.804595674597e+43       1.148579262631e+33       5.131526272991e+19       6.163347918333e+33       2.105759836916e+14       0.000000000000e+00       1.669341391235e+21       2.296256562916e+17      -4.896429902800e+05       3.530299370118e-08       6.778060871876e+43       1.658265654720e+44       1.658265654720e+44       5.527552182158e+43      -3.685167574952e+52       8.217810432141e-06       1.319303816799e+00 
       7.643538043208e+13       1.293913599522e-25       6.064510671422e-09       1.260348379931e+22       1.415189798879e+04       1.851485255754e-10       1.081705706609e+18       3.501411848364e-09       9.391972187335e+43       1.112131911819e+33       4.968689850325e+19       5.967769161979e+33       2.083246282002e+14       0.000000000000e+00       1.625079474391e+21       2.235372241966e+17      -4.723183016475e+05       3.530299370118e-08       6.492808199900e+43       1.588478038794e+44       1.588478038794e+44       5.294926795745e+43      -3.492336858217e+52       8.334348602726e-06       1.300856153933e+00 
       7.561817796419e+13       1.322031255631e-25       6.129994289950e-09       1.233542627512e+22       1.415189798879e+04       1.871494179018e-10       1.070140740648e+18       3.539251458876e-09       8.996713836576e+43       1.076841128449e+33       4.811020642857e+19       5.778396618619e+33       2.060973428877e+14       0.000000000000e+00       1.581991144504e+21       2.176102244344e+17      -4.554081901057e+05       3.530299370118e-08       6.219560301621e+43       1.521627413888e+44       1.521627413888e+44       5.072091379399e+43      -3.309596234961e+52       8.450886773311e-06       1.282917279540e+00 
       7.480971254804e+13       1.350759928560e-25       6.197296897881e-09       1.207306993937e+22       1.415189798879e+04       1.891719337874e-10       1.058699420551e+18       3.577500000474e-09       8.618089815724e+43       1.042670211687e+33       4.658354681663e+19       5.595033349278e+33       2.038938704090e+14       0.000000000000e+00       1.540045284385e+21       2.118403766914e+17      -4.392728106298e+05       3.530299370118e-08       5.957811959714e+43       1.457590177610e+44       1.457590177610e+44       4.858633925146e+43      -3.136417729205e+52       8.567424943896e-06       1.265466431285e+00 
       7.400989077217e+13       1.380112895896e-25       6.262780516408e-09       1.181629353621e+22       1.415189798879e+04       1.912163069171e-10       1.047380424370e+18       3.616161892454e-09       8.255400073962e+43       1.009583625307e+33       4.510533200973e+19       5.417488664359e+33       2.017139561717e+14       0.000000000000e+00       1.499211601907e+21       2.062235141450e+17      -4.236886468162e+05       3.530299370118e-08       5.707079218778e+43       1.396247929338e+44       1.396247929338e+44       4.654159764247e+43      -2.972300991933e+52       8.683963114483e-06       1.248483961328e+00 
       7.321862022383e+13       1.410103724189e-25       6.331902113743e-09       1.156497838868e+22       1.415189798879e+04       1.932827735012e-10       1.036182444288e+18       3.655241601886e-09       7.907974021903e+43       9.775469607398e+32       4.367402473059e+19       5.245577925329e+33       1.995573483042e+14       0.000000000000e+00       1.459460608126e+21       2.007555804538e+17      -4.089266137612e+05       3.530299370118e-08       5.466898490527e+43       1.337487251305e+44       1.337487251305e+44       4.458290837477e+43      -2.816771855478e+52       8.800501285070e-06       1.231951262567e+00 
       7.243580947828e+13       1.440746274644e-25       6.399204721674e-09       1.131900834392e+22       1.415189798879e+04       1.953715723028e-10       1.025104186472e+18       3.694743644107e-09       7.575169291715e+43       9.465269012863e+32       4.228813648365e+19       5.079122352710e+33       1.974237976284e+14       0.000000000000e+00       1.420763595985e+21       1.954326268290e+17      -3.949775931863e+05       3.530299370118e-08       5.236825696652e+43       1.281199498897e+44       1.281199498897e+44       4.270664996122e+43      -2.669380963551e+52       8.917039455658e-06       1.215850700615e+00 
       7.166136808825e+13       1.472054709184e-25       6.468326319009e-09       1.107826971948e+22       1.415189798879e+04       1.974829446651e-10       1.014144370922e+18       3.734672583232e-09       7.256370549422e+43       9.164911874726e+32       4.094622600714e+19       4.917948840153e+33       1.953130576312e+14       0.000000000000e+00       1.383092619587e+21       1.902508091829e+17      -3.813075982606e+05       3.530299370118e-08       5.016435447747e+43       1.227280599775e+44       1.227280599775e+44       4.090935332390e+43      -2.529702472961e+52       9.033577626245e-06       1.200165551047e+00 
       7.089520657347e+13       1.504043498601e-25       6.539266905747e-09       1.084265125076e+22       1.415189798879e+04       1.996171345396e-10       1.003301731322e+18       3.775033032744e-09       6.950988357200e+43       8.874085834999e+32       3.964689777418e+19       4.761889774412e+33       1.932248844327e+14       0.000000000000e+00       1.346420474002e+21       1.852063853509e+17      -3.686362886545e+05       3.530299370118e-08       4.805320256793e+43       1.175630861456e+44       1.175630861456e+44       3.918769537997e+43      -2.397332823260e+52       9.150115796833e-06       1.184879941484e+00 
       7.013723641037e+13       1.536727426445e-25       6.608388503082e-09       1.061204403959e+22       1.415189798879e+04       2.017743885144e-10       9.925750148954e+17       3.815829655913e-09       6.658458083535e+43       8.592488447607e+32       3.838880054152e+19       4.610782861041e+33       1.911590367643e+14       0.000000000000e+00       1.310720675639e+21       1.802957123924e+17      -3.557213541651e+05       3.530299370118e-08       4.603089785739e+43       1.126154786982e+44       1.126154786982e+44       3.753849289758e+43      -2.271889570773e+52       9.266653967422e-06       1.169978797974e+00 
       6.938737002177e+13       1.570121599685e-25       6.681148079224e-09       1.038634150391e+22       1.415189798879e+04       2.039549558422e-10       9.819629822588e+17       3.857067166497e-09       6.378238859265e+43       8.319826863865e+32       3.717062594432e+19       4.464470955607e+33       1.891152759320e+14       0.000000000000e+00       1.275967443095e+21       1.755152439554e+17      -3.437943450677e+05       3.530299370118e-08       4.409370123796e+43       1.078760898359e+44       1.078760898359e+44       3.595869661020e+43      -2.153010283641e+52       9.383192138012e-06       1.155447795457e+00 
       6.864552076686e+13       1.604241451202e-25       6.752088665962e-09       1.016543932851e+22       1.415189798879e+04       2.061590884693e-10       9.714644072802e+17       3.898750329094e-09       6.109812577545e+43       8.055817527920e+32       3.599110713548e+19       4.322801900275e+33       1.870933657988e+14       0.000000000000e+00       1.242135678565e+21       1.708615277207e+17      -3.314843023170e+05       3.530299370118e-08       4.223803096099e+43       1.033361567416e+44       1.033361567416e+44       3.444538557881e+43      -2.040351494675e+52       9.499730308605e-06       1.141273311780e+00 
       6.791160293113e+13       1.639102751793e-25       6.826667231508e-09       9.949235416786e+21       1.415189798879e+04       2.083870410649e-10       9.610780769367e+17       3.940883959899e-09       5.852682935902e+43       7.800185881873e+32       3.484901746820e+19       4.185628365562e+33       1.850930727474e+14       0.000000000000e+00       1.209200949686e+21       1.663312029032e+17      -3.200880938990e+05       3.530299370118e-08       4.046045601464e+43       9.898728537863e+43       9.898728537863e+43       3.299576179122e+43      -1.933587709010e+52       9.616268479200e-06       1.127442385156e+00 
       6.718553171646e+13       1.674721612502e-25       6.899426807649e-09       9.737629843605e+21       1.415189798879e+04       2.106390710506e-10       9.508027911742e+17       3.983472927056e-09       5.606374518605e+43       7.552666080245e+32       3.374316922032e+19       4.052807697129e+33       1.831141656627e+14       0.000000000000e+00       1.177139471926e+21       1.619209978301e+17      -3.084911357692e+05       3.530299370118e-08       3.875768978021e+43       9.482143497107e+43       9.482143497107e+43       3.160714498875e+43      -1.832410463685e+52       9.732806649796e-06       1.113942674577e+00 
       6.646722323137e+13       1.711114496628e-25       6.974005373195e-09       9.530524809081e+21       1.415189798879e+04       2.129154386295e-10       9.406373627688e+17       4.026522151405e-09       5.370431917652e+43       7.313000713516e+32       3.267241235911e+19       3.924201767422e+33       1.811564158966e+14       0.000000000000e+00       1.145928091376e+21       1.576277275738e+17      -2.975662471545e+05       3.530299370118e-08       3.712658395534e+43       9.083090313651e+43       9.083090313651e+43       3.027696771062e+43      -1.736527436420e+52       9.849344820394e-06       1.100762423135e+00 
       6.575659448129e+13       1.748298223627e-25       7.050402928144e-09       9.327824593390e+21       1.415189798879e+04       2.152164068171e-10       9.305806171897e+17       4.070036606903e-09       5.144418890750e+43       7.080940540422e+32       3.163563334534e+19       3.799676832026e+33       1.792195972485e+14       0.000000000000e+00       1.115544268052e+21       1.534482916550e+17      -2.867929320802e+05       3.530299370118e-08       3.556412273305e+43       8.700831164506e+43       8.700831164506e+43       2.900277054685e+43      -1.645661601045e+52       9.965882990994e-06       1.087890423833e+00 
       6.505356335897e+13       1.786289979286e-25       7.124981493689e-09       9.129435512529e+21       1.415189798879e+04       2.175422414711e-10       9.206313924636e+17       4.114021321291e-09       4.927917554735e+43       6.856244228764e+32       3.063175397521e+19       3.679103390578e+33       1.773034859348e+14       0.000000000000e+00       1.085966059607e+21       1.493796718018e+17      -2.763430257265e+05       3.530299370118e-08       3.406741722570e+43       8.334659277742e+43       8.334659277742e+43       2.778219759102e+43      -1.559550427108e+52       1.008242116159e-05       1.075315987830e+00 
       6.435804863501e+13       1.825107322832e-25       7.203198038042e-09       8.935265875012e+21       1.415189798879e+04       2.198932113224e-10       9.107885390405e+17       4.158481376645e-09       4.720527612930e+43       6.638678104429e+32       2.965973025908e+19       3.562356052092e+33       1.754078605643e+14       0.000000000000e+00       1.057172105484e+21       1.454189297705e+17      -2.663562721504e+05       3.530299370118e-08       3.263370012362e+43       7.983897625715e+43       7.983897625715e+43       2.661299208431e+43      -1.477945121372e+52       1.019895933220e-05       1.063028914828e+00 
       6.366996994847e+13       1.864768194326e-25       7.281414582394e-09       8.745225939499e+21       1.415189798879e+04       2.222695880059e-10       9.010509196602e+17       4.203421909935e-09       4.521865615026e+43       6.428015908379e+32       2.871855133575e+19       3.449313404559e+33       1.735325021143e+14       0.000000000000e+00       1.029141611497e+21       1.415632052245e+17      -2.564240212635e+05       3.530299370118e-08       3.126032057854e+43       7.647897673289e+43       7.647897673289e+43       2.549299224293e+43      -1.400609908997e+52       1.031549750280e-05       1.051019465467e+00 
       6.298924779757e+13       1.905290925111e-25       7.359631126747e-09       8.559227873316e+21       1.415189798879e+04       2.246716460922e-10       8.914174092220e+17       4.248848113698e-09       4.331564248103e+43       6.224038561352e+32       2.780723842125e+19       3.339857888680e+33       1.716771939012e+14       0.000000000000e+00       1.001854334803e+21       1.378097136666e+17      -2.471579765422e+05       3.530299370118e-08       2.994473930236e+43       7.326038178735e+43       7.326038178735e+43       2.442012726113e+43      -1.327321352337e+52       1.043203567341e-05       1.039278335603e+00 
       6.231580353053e+13       1.946694242789e-25       7.437847671099e-09       8.377185711859e+21       1.415189798879e+04       2.270996631193e-10       8.818868946538e+17       4.294765236509e-09       4.149271657499e+43       6.026533936032e+32       2.692484379091e+19       3.233875675617e+33       1.698417215614e+14       0.000000000000e+00       9.752905692992e+20       1.341557444309e+17      -2.377273804300e+05       3.530299370118e-08       2.868452387215e+43       7.017724045097e+43       7.017724045097e+43       2.339241348238e+43      -1.257867705385e+52       1.054857384402e-05       1.027796632232e+00 
       6.164955933647e+13       1.988997284570e-25       7.519702194259e-09       8.199015318865e+21       1.415189798879e+04       2.295539196242e-10       8.724582747838e+17       4.341178583763e-09       3.974650796248e+43       5.835296636442e+32       2.607044979378e+19       3.131256548606e+33       1.680258730194e+14       0.000000000000e+00       9.494311313710e+20       1.305986587223e+17      -2.290508738381e+05       3.530299370118e-08       2.747734423279e+43       6.722385219898e+43       6.722385219898e+43       2.240795073175e+43      -1.192048301992e+52       1.066511201463e-05       1.016565851072e+00 
       6.099043823641e+13       2.032219600463e-25       7.599737728015e-09       8.024634347525e+21       1.415189798879e+04       2.320346991759e-10       8.631304602134e+17       4.388093518077e-09       3.807378801907e+43       5.650127784345e+32       2.524316789832e+19       3.031893788347e+33       1.662294384711e+14       0.000000000000e+00       9.242573460618e+20       1.271358877137e+17      -2.201159681650e+05       3.530299370118e-08       2.632096838881e+43       6.439475641148e+43       6.439475641148e+43       2.146491880263e+43      -1.129672976100e+52       1.078165018525e-05       1.005577855502e+00 
       6.033836407438e+13       2.076381168692e-25       7.683411240578e-09       7.853962202427e+21       1.415189798879e+04       2.345422884079e-10       8.539023731913e+17       4.435515460143e-09       3.647146399602e+43       5.470834812417e+32       2.444213776836e+19       2.935684062014e+33       1.644522103512e+14       0.000000000000e+00       8.997510335611e+20       1.237649306879e+17      -2.119343122581e+05       3.530299370118e-08       2.521325827764e+43       6.168472227715e+43       6.168472227715e+43       2.056157409122e+43      -1.070561512313e+52       1.089818835586e-05       9.948248569611e-01 
       5.969326150864e+13       2.121502398305e-25       7.765265763737e-09       7.686920002301e+21       1.415189798879e+04       2.370769770511e-10       8.447729474886e+17       4.483449889119e-09       3.493657330200e+43       5.297231263987e+32       2.366652636840e+19       2.842527315793e+33       1.626939833178e+14       0.000000000000e+00       8.758944961010e+20       1.204833532347e+17      -2.036267852975e+05       3.530299370118e-08       2.415216581641e+43       5.908873912178e+43       5.908873912178e+43       1.969624637280e+43      -1.014543125216e+52       1.101472652647e-05       9.842993964794e-01 
       5.905505600295e+13       2.167604144512e-25       7.848939276300e-09       7.523430543570e+21       1.415189798879e+04       2.396390579680e-10       8.357411282762e+17       4.531902343465e-09       3.346627802545e+43       5.129136599130e+32       2.291552709728e+19       2.752326670837e+33       1.609545542209e+14       0.000000000000e+00       8.526705051534e+20       1.172887854902e+17      -1.957653380763e+05       3.530299370118e-08       2.313572911521e+43       5.660200714392e+43       5.660200714392e+43       1.886733571355e+43      -9.614559659450e+51       1.113126469709e-05       9.739943274738e-01 
       5.842367381797e+13       2.214707714096e-25       7.934431778267e-09       7.363418264660e+21       1.415189798879e+04       2.422288271854e-10       8.268058720024e+17       4.580878421443e-09       3.205785968747e+43       4.966376006913e+32       2.218835894934e+19       2.664988322508e+33       1.592337220847e+14       0.000000000000e+00       8.300622890033e+20       1.141789204270e+17      -1.880749418597e+05       3.530299370118e-08       2.216206884969e+43       5.421992854032e+43       5.421992854032e+43       1.807330951239e+43      -9.111466545633e+51       1.124780286770e-05       9.639027995302e-01 
       5.779904200274e+13       2.262834877323e-25       8.019924280234e-09       7.206809211080e+21       1.415189798879e+04       2.448465839299e-10       8.179661462727e+17       4.630383781829e-09       3.070871421555e+43       4.808780223600e+32       2.148426570224e+19       2.580421442831e+33       1.575312880814e+14       0.000000000000e+00       8.080535206291e+20       1.111515121877e+17      -1.805217577031e+05       3.530299370118e-08       2.122938478630e+43       5.193809900491e+43       5.193809900491e+43       1.731269966728e+43      -8.634698369217e+51       1.136434103832e-05       9.540182432344e-01 
       5.718108838624e+13       2.312007878206e-25       8.107235771604e-09       7.053531001245e+21       1.415189798879e+04       2.474926306614e-10       8.092209297302e+17       4.680424144576e-09       2.941634712878e+43       4.656185356627e+32       2.080251513049e+19       2.498538086035e+33       1.558470555082e+14       0.000000000000e+00       7.866283059120e+20       1.082043744623e+17      -1.733750100733e+05       3.530299370118e-08       2.033595245378e+43       4.975229958553e+43       4.975229958553e+43       1.658409986085e+43      -8.182877646968e+51       1.148087920894e-05       9.443343559126e-01 
       5.656974156908e+13       2.362249442488e-25       8.194547262974e-09       6.903512793017e+21       1.415189798879e+04       2.501672731086e-10       8.005692119379e+17       4.731005291396e-09       2.817836892574e+43       4.508432714155e+32       2.014239824399e+19       2.419253097090e+33       1.541808297671e+14       0.000000000000e+00       7.657711721639e+20       1.053353789109e+17      -1.661728520059e+05       3.530299370118e-08       1.948011995474e+43       4.765848888335e+43       4.765848888335e+43       1.588616296016e+43      -7.754698974080e+51       1.159741737956e-05       9.348450882113e-01 
       5.596493091520e+13       2.413582792237e-25       8.283677743748e-09       6.756685250967e+21       1.415189798879e+04       2.528708203041e-10       7.920099932618e+17       4.782133066568e-09       2.699249066647e+43       4.365368640048e+32       1.950322855071e+19       2.342484023154e+33       1.525324183382e+14       0.000000000000e+00       7.454670569423e+20       1.025424536245e+17      -1.595030388717e+05       3.530299370118e-08       1.866030491139e+43       4.565279558063e+43       4.565279558063e+43       1.521759852595e+43      -7.348925252582e+51       1.171395555018e-05       9.255446315269e-01 
       5.536658654378e+13       2.466031650986e-25       8.372808224522e-09       6.612980514328e+21       1.415189798879e+04       2.556035846205e-10       7.835422847552e+17       4.833813377426e-09       2.585651974035e+43       4.226844354066e+32       1.888434134275e+19       2.268151027825e+33       1.509016307630e+14       0.000000000000e+00       7.257012971873e+20       9.982358163125e+16      -1.526728177041e+05       3.530299370118e-08       1.787499153984e+43       4.373151128288e+43       4.373151128288e+43       1.457717042673e+43      -6.964384117108e+51       1.183049372080e-05       9.164274061084e-01 
       5.477463932109e+13       2.519620261506e-25       8.463757694699e-09       6.472332165631e+21       1.415189798879e+04       2.583658818059e-10       7.751651080449e+17       4.886052195261e-09       2.476835581215e+43       4.092715797147e+32       1.828509300511e+19       2.196176808111e+33       1.492882786155e+14       0.000000000000e+00       7.064596186151e+20       9.717679943708e+16      -1.464199913394e+05       3.530299370118e-08       1.712272784751e+43       4.189108366226e+43       4.189108366226e+43       1.396369455322e+43      -6.599964547685e+51       1.194703189143e-05       9.074880499413e-01 
       5.418902085255e+13       2.574373389297e-25       8.554707164876e-09       6.334675200010e+21       1.415189798879e+04       2.611580310207e-10       7.668774952177e+17       4.938855555768e-09       2.372598693860e+43       3.962843481594e+32       1.770486034631e+19       2.126486514044e+33       1.476921754885e+14       0.000000000000e+00       6.877281254282e+20       9.460019561061e+16      -1.399815397106e+05       3.530299370118e-08       1.640212294851e+43       4.012810988963e+43       4.012810988963e+43       1.337603662903e+43      -6.254613659762e+51       1.206357006206e-05       8.987214081811e-01 
       5.360966347481e+13       2.630316342350e-25       8.647475624457e-09       6.199945995156e+21       1.415189798879e+04       2.639803548746e-10       7.586784887090e+17       4.992229560007e-09       2.272748584847e+43       3.837092346006e+32       1.714303995034e+19       2.059007670836e+33       1.461131369633e+14       0.000000000000e+00       6.694932902613e+20       9.209190939992e+16      -1.341048398732e+05       3.530299370118e-08       1.571184449194e+43       3.843933034285e+43       3.843933034285e+43       1.281311011347e+43      -5.927333662210e+51       1.218010823269e-05       8.901225232935e-01 
       5.303650024796e+13       2.687474974647e-25       8.740244084038e-09       6.068082281913e+21       1.415189798879e+04       2.668331794637e-10       7.505671411916e+17       5.046180374844e-09       2.177100637917e+43       3.715331614827e+32       1.659904754913e+19       1.993670103507e+33       1.445509805968e+14       0.000000000000e+00       6.517419444300e+20       8.965012939136e+16      -1.282062130602e+05       3.530299370118e-08       1.505061619852e+43       3.682162258006e+43       3.682162258006e+43       1.227387419257e+43      -5.617178974490e+51       1.229664640333e-05       8.816866256558e-01 
       5.246946494773e+13       2.745875704550e-25       8.834831533022e-09       5.939023115496e+21       1.415189798879e+04       2.697168344081e-10       7.425425154668e+17       5.100714233872e-09       2.085478006332e+43       3.597434662343e+32       1.607231741490e+19       1.930405863910e+33       1.430055258941e+14       0.000000000000e+00       6.344612684070e+20       8.727309219946e+16      -1.225297741438e+05       3.530299370118e-08       1.441721550079e+43       3.527199556640e+43       3.527199556640e+43       1.175733185470e+43      -5.323253494672e+51       1.241318457397e-05       8.734091247737e-01 
       5.190849205793e+13       2.805545523775e-25       8.929418982007e-09       5.812708847330e+21       1.415189798879e+04       2.726316528902e-10       7.346036843558e+17       5.155837438027e-09       1.997711285894e+43       3.483278880996e+32       1.556230177188e+19       1.869149160066e+33       1.414765942908e+14       0.000000000000e+00       6.176387825713e+20       8.495908119442e+16      -1.170881152166e+05       3.530299370118e-08       1.381047128267e+43       3.378758414383e+43       3.378758414383e+43       1.126252804720e+43      -5.044708010414e+51       1.252972274461e-05       8.652856009331e-01 
       5.135351676279e+13       2.866512009724e-25       9.025825420395e-09       5.689081097474e+21       1.415189798879e+04       2.755779716930e-10       7.267497305927e+17       5.211556356312e-09       1.913638201732e+43       3.372745553882e+32       1.506847022661e+19       1.809836287742e+33       1.399640091321e+14       0.000000000000e+00       6.012623381954e+20       8.270642526239e+16      -1.116500369824e+05       3.530299370118e-08       1.322926171417e+43       3.236564373363e+43       3.236564373363e+43       1.078854791050e+43      -4.780737745405e+51       1.264626091525e-05       8.573117973290e-01 
       5.080447493954e+13       2.928803341300e-25       9.124050848186e-09       5.568082727643e+21       1.415189798879e+04       2.785561312391e-10       7.189797467185e+17       5.267877426628e-09       1.833103308263e+43       3.265719731282e+32       1.459030921637e+19       1.752405564205e+33       1.384675956503e+14       0.000000000000e+00       5.853201086665e+20       8.051349759790e+16      -1.065930117819e+05       3.530299370118e-08       1.267251217716e+43       3.100354526187e+43       3.100354526187e+43       1.033451508660e+43      -4.530580034197e+51       1.276279908588e-05       8.494836126455e-01 
       5.026130315096e+13       2.992448306411e-25       9.222276275977e-09       5.449657814799e+21       1.415189798879e+04       2.815664756301e-10       7.112928349760e+17       5.324807156349e-09       1.755957701787e+43       3.162090111129e+32       1.412732147510e+19       1.696797264071e+33       1.369871809488e+14       0.000000000000e+00       5.698005809556e+20       7.837871453036e+16      -1.014209170582e+05       3.530299370118e-08       1.213919327851e+43       2.969877029839e+43       2.969877029839e+43       9.899590098794e+42      -4.293512118710e+51       1.287933725652e-05       8.417970939916e-01 
       4.972393863805e+13       3.057476322787e-25       9.322320693173e-09       5.333751625305e+21       1.415189798879e+04       2.846093526863e-10       7.036881072067e+17       5.382352123300e-09       1.682058745171e+43       3.061748923254e+32       1.367902551626e+19       1.642953557195e+33       1.355225939761e+14       0.000000000000e+00       5.546925472899e+20       7.630053437861e+16      -9.669423268490e+04       3.530299370118e-08       1.162831894678e+43       2.844890640044e+43       2.844890640044e+43       9.482968799498e+42      -4.068849060024e+51       1.299587542716e-05       8.342484302851e-01 
       4.919231931283e+13       3.123917442507e-25       9.422365110368e-09       5.220310589628e+21       1.415189798879e+04       2.876851139869e-10       6.961646847473e+17       5.440518976248e-09       1.611269804123e+43       2.964591817309e+32       1.324495513211e+19       1.590818448529e+33       1.340736655134e+14       0.000000000000e+00       5.399850970739e+20       7.427745633960e+16      -9.180577258035e+04       3.530299370118e-08       1.113894460907e+43       2.725164265218e+43       2.725164265218e+43       9.083880883432e+42      -3.855941759455e+51       1.311241359780e-05       8.268339459055e-01 
       4.866638375110e+13       3.191802376114e-25       9.524228516966e-09       5.109282277580e+21       1.415189798879e+04       2.907941149104e-10       6.887216983290e+17       5.499314435970e-09       1.543459994564e+43       2.870517754250e+32       1.282465890885e+19       1.540337719894e+33       1.326402281470e+14       0.000000000000e+00       5.256676089944e+20       7.230801940238e+16      -8.737175763284e+04       3.530299370118e-08       1.067016544452e+43       2.610476539199e+43       2.610476539199e+43       8.701588463388e+42      -3.654175083167e+51       1.322895176845e-05       8.195500947771e-01 
       4.814607118538e+13       3.261162496284e-25       9.627910912968e-09       5.000615374085e+21       1.415189798879e+04       2.939367146761e-10       6.813582879765e+17       5.558745295723e-09       1.478503940634e+43       2.779428901258e+32       1.241769975722e+19       1.491458873590e+33       1.312221162568e+14       0.000000000000e+00       5.117297433649e+20       7.039080129513e+16      -8.287527695488e+04       3.530299370118e-08       1.022111471143e+43       2.500615411953e+43       2.500615411953e+43       8.335384705921e+42      -3.462966084925e+51       1.334548993909e-05       8.123934546629e-01 
       4.763132149787e+13       3.332029861320e-25       9.731593308970e-09       4.894259655463e+21       1.415189798879e+04       2.971132763852e-10       6.740736029092e+17       5.618818422291e-09       1.416281542876e+43       2.691230530002e+32       1.202365445790e+19       1.444131077802e+33       1.298191659908e+14       0.000000000000e+00       4.981614346469e+20       6.852441745626e+16      -7.860694446772e+04       3.530299370118e-08       9.790962144622e+42       2.395377757510e+43       2.395377757510e+43       7.984592524461e+42      -3.281762321839e+51       1.346202810974e-05       8.053607218459e-01 
       4.712207521353e+13       3.404437224246e-25       9.837094694376e-09       4.790165966220e+21       1.415189798879e+04       3.003241670631e-10       6.668668014421e+17       5.679540756610e-09       1.356677756187e+43       2.605830918120e+32       1.164211322140e+19       1.398305113740e+33       1.284312152501e+14       0.000000000000e+00       4.849528841877e+20       6.670752003565e+16      -7.447224768530e+04       3.530299370118e-08       9.378912420406e+42       2.294568998393e+43       2.294568998393e+43       7.648563327424e+42      -3.110040258242e+51       1.357856628039e-05       7.984487060179e-01 
       4.661827349319e+13       3.478418049798e-25       9.944415069185e-09       4.688286196323e+21       1.415189798879e+04       3.035697577015e-10       6.597370508892e+17       5.740919314627e-09       1.299582377098e+43       2.523141253836e+32       1.127267926191e+19       1.353933324450e+33       1.270581036688e+14       0.000000000000e+00       4.720945531420e+20       6.493879692085e+16      -7.037633932378e+04       3.530299370118e-08       8.984203686046e+42       2.198002745864e+43       2.198002745864e+43       7.326675819010e+42      -2.947303753084e+51       1.369510445104e-05       7.916543254612e-01 
